scientific_name_id,scientific_name,korean_name,family_scientific_name,family_korean_name,genus_scientific_name,genus_korean_name,species_name,subspecies_name,resource_type
34103,Spiraea thunbergii 'Fujino Pink',가는잎조팝나무 '후지노 핑크',Rosaceae,장미과,Spiraea,조팝나무속,thunbergii,,재배품종
3616,Dryopteris chinensis (Baker) Koidz.,가는잎족제비고사리,Dryopteridaceae,면마과,Dryopteris,관중속,chinensis,,자생종
6736,Clematis alpina var. ochotensis (Pall.) Kuntze,가는잎종덩굴,Ranunculaceae,미나리아재비과,Clematis,으아리속,alpina,ochotensis,자생종
19415,Clematis subtriternata Nakai,가는잎종덩굴,Ranunculaceae,미나리아재비과,Clematis,으아리속,subtriternata,,자생종
7032,Geranium soboliferum Kom.,가는잎쥐소니,Geraniaceae,쥐손이풀과,Geranium,쥐손이풀속,soboliferum,,자생종
7032,Geranium soboliferum Kom.,가는잎쥐손이,Geraniaceae,쥐손이풀과,Geranium,쥐손이풀속,soboliferum,,자생종
3757,Thelypteris beddomei (Baker) Ching,가는잎처녀고사리,Davalliaceae,넉줄고사리과,Thelypteris,처녀고사리속,beddomei,,자생종
11693,Ficus erecta var. sieboldii (Miq.) King,가는잎천선과,Moraceae,뽕나무과,Ficus,무화과나무속,erecta,sieboldii,자생종
21968,Gazania linearis (Thunb.) Druce,가는잎태양국,Compositae,국화과,Gazania,태양국속,linearis,,자생종
14216,Agropyron ciliare f. hackelianum (Ohwi) Y.N.Lee,가는잎털개밀,Gramineae,벼과,Agropyron,개밀속,ciliare,hackelianum,자생종
1849,Sisymbrium altissimum L.,가는잎털냉이,Cruciferae,십자화과,Sisymbrium,노란장대속,altissimum,,자생종
10113,Eclipta alba (L.) Hass.,가는잎한련초,Compositae,국화과,Eclipta,한련초속,alba,,자생종
19427,Pulsatilla cernua (Thunb.) Bercht. & J.Presl,가는잎할미꽃,Ranunculaceae,미나리아재비과,Pulsatilla,할미꽃속,cernua,,자생종
9199,Elsholtzia angustifolia (Loes.) Kitag.,가는잎향유,Labiatae,꿀풀과,Elsholtzia,향유속,angustifolia,,자생종
1788,Corydalis remota Fisch. ex Maxim.,가는잎현호색,Fumariaceae,현호색과,Corydalis,현호색속,remota,,자생종
19946,Corydalis turtschaninovii f. linearis (Regel) Nakai,가는잎현호색,Fumariaceae,현호색과,Corydalis,현호색속,turtschaninovii,linearis,자생종
5830,Commelina communis var. angustifolia f. leucantha Nakai,가는잎흰달개비,Commelinaceae,닭의장풀과,Commelina,닭의장풀속,communis,leucantha,자생종
9035,Silene seoulensis Nakai,가는장구채,Caryophyllaceae,석죽과,Silene,끈끈이장구채속(장구채속),seoulensis,,자생종
8508,Dontostemon dentatus (Bunge) Ledeb.,가는장대,Cruciferae,십자화과,Dontostemon,가는장대속,dentatus,,자생종
8508,Dontostemon dentatus (Bunge) Ledeb.,가는장때,Cruciferae,십자화과,Dontostemon,가는장대속,dentatus,,자생종
2492,Cirsium chanroenicum var. lanceolata Kitam.,가는정영엉겅퀴,Compositae,국화과,Cirsium,엉겅퀴속,chanroenicum,lanceolata,자생종
10543,Artemisia japonica Thunb.,가는제비쑥,Compositae,국화과,Artemisia,쑥속,japonica,,자생종
7607,Lysimachia vulgaris var. davurica (Ledeb.) R.Kunth,가는좁쌀풀,Primulaceae,앵초과,Lysimachia,까치수염속,vulgaris,davurica,자생종
23036,Carex rugulosa var. graciliculmis (Ohwi) Kitag.,가는줄기구름사초,Cyperaceae,사초과,Carex,사초속,rugulosa,graciliculmis,자생종
22912,Carex kirganica Kom.,가는줄기주름사초,Cyperaceae,사초과,Carex,사초속,kirganica,,자생종
1704,Aconitum volubile Pall.,가는줄덜쩌귀풀,Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,volubile,,자생종
1704,Aconitum volubile Pall.,가는줄돌쩌귀,Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,volubile,,자생종
8246,Pimpinella koreana (Yabe) Nakai,가는참나물,Umbelliferae,산형과,Pimpinella,참나물속,koreana,,자생종
10825,Adenophora verticillata var. angustifolia Regel,가는층층잔대,Campanulaceae,초롱꽃과,Adenophora,잔대속,verticillata,angustifolia,자생종
24761,Cynanchum chinense R.Brown,가는털백미,Asclepiadaceae,박주가리과,Cynanchum,백미꽃속,chinense,,자생종
1586,Amaranthus patulus Bertol.,가는털비름,Amaranthaceae,비름과,Amaranthus,비름속,patulus,,자생종
14672,Poa matsumurae Hack.,가는포아풀,Gramineae,벼과,Poa,포아풀속,matsumurae,,자생종
21969,Fimbristylis dichotoma f. depauperata Ohwi,가는하늘지기,Cyperaceae,사초과,Fimbristylis,하늘지기속,dichotoma,depauperata,자생종
19262,Pulsatilla koreana (Yabe ex Nakai) Nakai ex Nakai,가는할미꽃(중),Ranunculaceae,미나리아재비과,Pulsatilla,할미꽃속,koreana,,자생종
9199,Elsholtzia angustifolia (Loes.) Kitag.,가는향유,Labiatae,꿀풀과,Elsholtzia,향유속,angustifolia,,자생종
24235,Dryopteris caudipinna Nakai,가는홍지네고사리,Dryopteridaceae,면마과,Dryopteris,관중속,caudipinna,,자생종
5312,Eriophorum latifolium Hoppe,가는황새풀,Cyperaceae,사초과,Eriophorum,황새풀속,latifolium,,자생종
8393,Brassica oleracea var. capitata L.,가두배추,Cruciferae,십자화과,Brassica,배추속,oleracea,capitata,자생종
6591,Quercus serrata Thunb.,가둑나무,Fagaceae,참나무과,Quercus,참나무속,serrata,,자생종
8265,Sium suave Walter,가락잎풀,Umbelliferae,산형과,Sium,개발나물속,suave,,자생종
13604,Viola mandshurica W.Becker,가락지꽃,Violaceae,제비꽃과,Viola,제비꽃속,mandshurica,,자생종
13347,Potentilla anemonefolia Lehm.,가락지나물,Rosaceae,장미과,Potentilla,양지꽃속,anemonefolia,,자생종
19270,Thalictrum aquilegifolium var. sibiricum Regel & Tiling,가락풀(북),Ranunculaceae,미나리아재비과,Thalictrum,꿩의다리속,aquilegifolium,sibiricum,자생종
6802,Caulophyllum robustum Maxim.,가락풀나물,Berberidaceae,매자나무과,Caulophyllum,꿩의다리아재비속,robustum,,자생종
6505,Quercus acuta Thunb.,가랑닢,Fagaceae,참나무과,Quercus,참나무속,acuta,,자생종
6525,Quercus dentata Thunb.,가랑닢나무,Fagaceae,참나무과,Quercus,참나무속,dentata,,자생종
12225,Potamogeton distinctus A.Benn.,가래,Potamogetonaceae,가래과,Potamogeton,가래속,distinctus,,자생종
3712,Thelypteris phegopteris (L.) Sloss.,가래고사리,Davalliaceae,넉줄고사리과,Thelypteris,처녀고사리속,phegopteris,,자생종
8917,Juglans mandshurica Maxim.,가래나무,Juglandaceae,가래나무과,Juglans,가래나무속,mandshurica,,자생종
14061,Anemone dichotoma L.,가래바람꽃,Ranunculaceae,미나리아재비과,Anemone,바람꽃속,dichotoma,,자생종
8917,Juglans mandshurica Maxim.,가래추나무,Juglandaceae,가래나무과,Juglans,가래나무속,mandshurica,,자생종
8245,Pimpinella gustavohegiana Koidz.,가령참나물,Umbelliferae,산형과,Pimpinella,참나물속,gustavohegiana,,자생종
26468,Campanula garganica Ten.,가르가니카초롱꽃,Campanulaceae,초롱꽃과,Campanula,초롱꽃속,garganica,,재배품종
28630,Fothergilla gardenii L.,가르데니포테르길라,Hamamelidaceae,조록나무과,Fothergilla,포테르길라속,gardenii,,재배품종
28631,Fothergilla gardenii 'Blue Mist',가르데니포테르길라 '블루 미스트',Hamamelidaceae,조록나무과,Fothergilla,포테르길라속,gardenii,,재배품종
2037,Sapium sebiferum (L.) Roxb.,가름나무,Euphorbiaceae,대극과,Sapium,사람주나무속,sebiferum,,자생종
17532,Rhamnella franguloides (Maxim.) Weberb.,가마귀마개,Rhamnaceae,갈매나무과,Rhamnella,까마귀베개속,franguloides,,자생종
6163,Lycoris flavescens M.Y.Kim & S.T.Lee,가마귀마눌,Amaryllidaceae,수선화과,Lycoris,상사화속,flavescens,,자생종
11922,Vitis ficifolia var. sinuata (Regel) H. Hara,가마귀머루,Vitaceae,포도과,Vitis,포도속,ficifolia,sinuata,자생종
15616,Ribes horridum Rupr. ex Maxim.,가마귀밥,Saxifragaceae,범의귀과,Ribes,까치밥나무속,horridum,,자생종
13112,Rosa davurica Pall.,가마귀밥나무,Rosaceae,장미과,Rosa,장미속,davurica,,자생종
23000,Ribes fasciculatum var. chinense Maxim.,가마귀밥여름나무,Saxifragaceae,범의귀과,Ribes,까치밥나무속,fasciculatum,chinense,자생종
15626,Ribes fasciculatum Siebold & Zucc.,가마귀밥여름나무,Saxifragaceae,범의귀과,Ribes,까치밥나무속,fasciculatum,,자생종
17532,Rhamnella franguloides (Maxim.) Weberb.,가마귀베개,Rhamnaceae,갈매나무과,Rhamnella,까마귀베개속,franguloides,,자생종
11541,Litsea japonica (Thunb.) Juss.,가마귀쪽나무,Lauraceae,녹나무과,Litsea,까마귀쪽나무속,japonica,,자생종
7887,Solanum nigrum L.,가마중,Solanaceae,가지과,Solanum,가지속,nigrum,,자생종
15637,Ribes ussuriense Jancz.,가막까치밥나무,Saxifragaceae,범의귀과,Ribes,까치밥나무속,ussuriense,,자생종
15616,Ribes horridum Rupr. ex Maxim.,가막바늘까치밥나무,Saxifragaceae,범의귀과,Ribes,까치밥나무속,horridum,,자생종
10067,Bidens tripartita L.,가막사리,Compositae,국화과,Bidens,도깨비바늘속,tripartita,,자생종
10067,Bidens tripartita L.,가막살,Compositae,국화과,Bidens,도깨비바늘속,tripartita,,자생종
16135,Viburnum carlesii Hemsl.,가막살나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,carlesii,,자생종
22830,Viburnum dilatatum Thunb.,가막살나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,dilatatum,,자생종
14229,Agrostis canina L.,가문겨이삭,Gramineae,벼과,Agrostis,겨이삭속,canina,,자생종
14939,Picea jezoensis (Siebold & Zucc.) Carriere,가문비,Pinaceae,소나무과,Picea,가문비나무속,jezoensis,,자생종
14945,Picea pungsanensis Uyeki,가문비나무,Pinaceae,소나무과,Picea,가문비나무속,pungsanensis,,자생종
14939,Picea jezoensis (Siebold & Zucc.) Carriere,가문비나무,Pinaceae,소나무과,Picea,가문비나무속,jezoensis,,자생종
14948,Picea koraiensis Nakai,가문비나무,Pinaceae,소나무과,Picea,가문비나무속,koraiensis,,자생종
32054,Picea jezoensis 'Yatsubusa',가문비나무 '야츠부사',Pinaceae,소나무과,Picea,가문비나무속,jezoensis,,재배품종
32053,Picea jezoensis 'Chitoseyama',가문비나무 '치토세야마',Pinaceae,소나무과,Picea,가문비나무속,jezoensis,,재배품종
3290,Woodsia polystichoides D.C.Eaton,가물고사리,Davalliaceae,넉줄고사리과,Woodsia,우드풀속,polystichoides,,자생종
3311,Woodsia macrochlaena Mett. ex Kuhn,가물고사리아재비,Davalliaceae,넉줄고사리과,Woodsia,우드풀속,macrochlaena,,자생종
22800,Rubia akane Nakai,가삼자리,Rubiaceae,꼭두서니과,Rubia,꼭두선이속,akane,,자생종
10063,Bidens radiata var. pinnatifida (Turcz. ex DC.) Kitam.,가새가막살,Compositae,국화과,Bidens,도깨비바늘속,radiata,pinnatifida,자생종
17787,Ligularia japonica (Thunb.) Less.,가새곰취,Compositae,국화과,Ligularia,곰취속,japonica,,자생종
9661,Veronica dahurica Steven,가새꼬리풀,Scrophulariaceae,현삼과,Veronica,개불알풀속,dahurica,,자생종
6505,Quercus acuta Thunb.,가새나무,Fagaceae,참나무과,Quercus,참나무속,acuta,,자생종
16157,Viburnum erosum var. taquetii (H.Lev.) Rehder,가새덜꿩나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,erosum,taquetii,자생종
9898,Eupatorium chinense var. dissectum (Makino) H. Hara,가새등골나물,Compositae,국화과,Eupatorium,등골나물속,chinense,dissectum,자생종
11922,Vitis ficifolia var. sinuata (Regel) H. Hara,가새머루,Vitaceae,포도과,Vitis,포도속,ficifolia,sinuata,자생종
10948,Eurya japonica Thunb.,가새목,Theaceae,차나무과,Eurya,사스레피나무속,japonica,,자생종
16157,Viburnum erosum var. taquetii (H.Lev.) Rehder,가새백당나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,erosum,taquetii,자생종
16445,Viburnum erosum Thunb.,가새백당나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,erosum,,자생종
17743,Ixeris polycephala f. dissecta (Makino) Ohwi,가새벌씀바귀,Compositae,국화과,Ixeris,선씀바귀속,polycephala,dissecta,자생종
2754,Ixeris polycephala Cass.,가새벌씀바귀,Compositae,국화과,Ixeris,선씀바귀속,polycephala,,자생종
24052,Morus bombycis f. dissecta Nakai ex Mori,가새뽕나무,Moraceae,뽕나무과,Morus,뽕나무속,bombycis,dissecta,자생종
876,Betula ermanii Cham.,가새사스래,Betulaceae,자작나무과,Betula,자작나무속,ermanii,,자생종
876,Betula ermanii Cham.,가새사시나무,Betulaceae,자작나무과,Betula,자작나무속,ermanii,,자생종
17866,Synurus deltoides var. inciso-lobata (DC.) Kitam.,가새수리취,Compositae,국화과,Synurus,수리취속,deltoides,inciso-lobata,자생종
8082,Kalimeris incisa (Fisch.) DC.,가새쑥부장이,Compositae,국화과,Kalimeris,쑥부쟁이속,incisa,,자생종
8083,Aster incisus Fisch.,가새쑥부장이,Compositae,국화과,Aster,참취속,incisus,,자생종
8082,Kalimeris incisa (Fisch.) DC.,가새쑥부쟁이,Compositae,국화과,Kalimeris,쑥부쟁이속,incisa,,자생종
8083,Aster incisus Fisch.,가새쑥부쟁이,Compositae,국화과,Aster,참취속,incisus,,자생종
17743,Ixeris polycephala f. dissecta (Makino) Ohwi,가새씀바귀,Compositae,국화과,Ixeris,선씀바귀속,polycephala,dissecta,자생종
2754,Ixeris polycephala Cass.,가새씀바귀,Compositae,국화과,Ixeris,선씀바귀속,polycephala,,자생종
17718,Ixeris chinensis subsp. versicolor (Fisch.) Kitam.,가새씀바귀,Compositae,국화과,Ixeris,선씀바귀속,chinensis,versicolor,자생종
10630,Artemisia stolonifera f. dissecta (Pamp.) Kitam.,가새외대쑥,Compositae,국화과,Artemisia,쑥속,stolonifera,dissecta,자생종
24825,Rorippa sylvestris (L.) Besser,가새잎개갓냉이,Cruciferae,십자화과,Rorippa,개갓냉이속,sylvestris,,자생종
23040,Ampelopsis brevipedunculata f. citrulloides Rehder,가새잎개머루,Vitaceae,포도과,Ampelopsis,개머루속,brevipedunculata,citrulloides,자생종
9735,Veronica pyrethrina Nakai,가새잎꼬리풀,Scrophulariaceae,현삼과,Veronica,개불알풀속,pyrethrina,,자생종
6894,Mukdenia acanthifolia Nakai,가새잎돌단풍,Saxifragaceae,범의귀과,Mukdenia,돌단풍속,acanthifolia,,자생종
20241,Crataegus pinnatifida var. partita Nakai ex T.H.Chung,가새잎산사,Rosaceae,장미과,Crataegus,산사나무속,pinnatifida,partita,자생종
20241,Crataegus pinnatifida var. partita Nakai ex T.H.Chung,가새잎산사나무,Rosaceae,장미과,Crataegus,산사나무속,pinnatifida,partita,자생종
20241,Crataegus pinnatifida var. partita Nakai ex T.H.Chung,가새잎찔광나무(북),Rosaceae,장미과,Crataegus,산사나무속,pinnatifida,partita,자생종
8979,Arisaema amurense f. serratum (Nakai) Kitag.,가새천남성,Araceae,천남성과,Arisaema,천남성속,amurense,serratum,자생종
20280,Sorbus alnifolia var. lobulata (Koidz.) Rehder,가새팟배나무,Rosaceae,장미과,Sorbus,마가목속,alnifolia,lobulata,자생종
10291,Achillea alpina L.,가새풀,Compositae,국화과,Achillea,톱풀속,alpina,,자생종
10641,Rubus arcticus f. dentipetala Uyeki & Sakata,가새함경딸기,Rosaceae,장미과,Rubus,산딸기속,arcticus,dentipetala,자생종
11268,Phyllodoce caerulea (L.) Bab.,가솔송,Ericaceae,진달래과,Phyllodoce,가솔송속,caerulea,,자생종
2291,Acer triflorum Kom.,가슬박달,Aceraceae,단풍나무과,Acer,단풍나무속,triflorum,,자생종
2455,Solanum rostratum Dunal,가시가지,Solanaceae,가지과,Solanum,가지속,rostratum,,자생종
23043,Glycyrrhiza pallidiflora Makino,가시감초,Leguminosae,콩과,Glycyrrhiza,감초속,pallidiflora,,자생종
3361,Polystichum rigens Tagawa,가시개관중,Dryopteridaceae,면마과,Polystichum,나도히초미속,rigens,,자생종
15618,Ribes diacantha Pall.,가시까치밥나무,Saxifragaceae,범의귀과,Ribes,까치밥나무속,diacantha,,자생종
7854,Physaliastrum japonicum (Franch. & Sav.) Honda,가시꼬아리,Solanaceae,가지과,Physaliastrum,가시꽈리속,japonicum,,자생종
18019,Galium dahuricum Turcz.,가시꽃갈퀴,Rubiaceae,꼭두서니과,Galium,갈퀴덩굴속,dahuricum,,자생종
7854,Physaliastrum japonicum (Franch. & Sav.) Honda,가시꽈리,Solanaceae,가지과,Physaliastrum,가시꽈리속,japonicum,,자생종
6543,Quercus glauca Thunb.,가시나무,Fagaceae,참나무과,Quercus,참나무속,glauca,,자생종
13151,Rosa multiflora Thunb.,가시나무,Rosaceae,장미과,Rosa,장미속,multiflora,,자생종
6577,Quercus myrsinifolia Blume,가시나무,Fagaceae,참나무과,Quercus,참나무속,myrsinifolia,,자생종
2527,Cirsium japonicum var. maackii (Maxim.) Matsum.,가시나물,Compositae,국화과,Cirsium,엉겅퀴속,japonicum,maackii,자생종
9451,Centranthera cochinchinensis var. lutea (Hara) Hara,가시나물,Scrophulariaceae,현삼과,Centranthera,성주풀속,cochinchinensis,lutea,자생종
12372,Chaenomeles japonica (Thunb.) Lindl. ex Spach,가시덕이,Rosaceae,장미과,Chaenomeles,명자나무속,japonica,,자생종
1415,Persicaria senticosa (Meisn.) H.Gross ex Nakai,가시덩굴여뀌,Polygonaceae,마디풀과,Persicaria,여뀌속,senticosa,,자생종
12385,Chaenomeles speciosa (Sweet) Nakai,가시덱이,Rosaceae,장미과,Chaenomeles,명자나무속,speciosa,,자생종
10035,Xanthium italicum Moore,가시도꼬마리,Compositae,국화과,Xanthium,도꼬마리속,italicum,,자생종
2443,Datura meteloides DC. ex Dunal,가시독말풀,Solanaceae,가지과,Datura,독말풀속,meteloides,,자생종
18553,Tillaea aquatica L.,가시돌나물,Crassulaceae,돌나물과,Tillaea,대구돌나물속,aquatica,,자생종
10680,Rubus hongnoensis Nakai,가시딸,Rosaceae,장미과,Rubus,산딸기속,hongnoensis,,자생종
10680,Rubus hongnoensis Nakai,가시딸기,Rosaceae,장미과,Rubus,산딸기속,hongnoensis,,자생종
18058,Galium spurium var. echinospermon (Wallr.) Hayek,가시랑쿠,Rubiaceae,꼭두서니과,Galium,갈퀴덩굴속,spurium,echinospermon,자생종
1601,Euryale ferox Salisb.,가시련,Nymphaeaceae,수련과,Euryale,가시연속,ferox,,자생종
11995,Najas marina L.,가시말,Najadaceae,나자스말과,Najas,나자스말속,marina,,자생종
15485,Chenopodium aristatum L.,가시명아주,Chenopodiaceae,명아주과,Chenopodium,명아주속,aristatum,,자생종
11481,Illicium anisatum L.,가시목,Illiciaceae,붓순나무과,Illicium,붓순나무속,anisatum,,자생종
2470,Sicyos angulatus L.,가시박,Cucurbitaceae,박과,Sicyos,가시박속,angulatus,,자생종
10742,Rubus schizostylus H.Lev.,가시복분자,Rosaceae,장미과,Rubus,산딸기속,schizostylus,,자생종
